# BLOCK:    VELOCITY:    BLOCK_POFV:    AVE_POFV:    ERROR:
           7        3.32    0.261979    0.259011   0.0167186
           7         3.4   0.0681713    0.148545   0.0228243
           7        3.48   0.0719907    0.129415   0.0155215
           7        3.56   0.0984375    0.157226   0.0178288
           7        3.64   0.0855324    0.147702   0.0191494
           7        3.72    0.095544   0.0986194   0.0190436
           7         3.8      0.1239    0.109201   0.0224035
           7        3.88     0.14485    0.127034   0.0277937
           7        3.96    0.168461    0.116543   0.0138861
           7        4.04    0.205613    0.105605   0.0180385
           7        4.12    0.118461   0.0909061   0.0103928
           7         4.2   0.0571759   0.0911541   0.0201684
           7        4.28   0.0532986     0.08354   0.0151159
           7        4.36   0.0253472   0.0374421  0.00638858
           7        4.44   0.0203704   0.0355737    0.010543
           7        4.52   0.0546875   0.0546958   0.0204414
           7         4.6    0.033044   0.0266782  0.00720616
           7        4.68   0.0185185    0.030506   0.0113757
           7        4.76   0.0846065   0.0296958   0.0109956
           7        4.84   0.0581019   0.0260995   0.0089211
           7        4.92   0.0644097   0.0176505  0.00792497
           7           5   0.0591435   0.0219246  0.00855214
           7        5.08   0.0331597    0.016956  0.00576459
           7        5.16    0.011169   0.0115245  0.00382163
           7        5.24  0.00862269  0.00372024  0.00128372
           7        5.32   0.0248843  0.00714286  0.00329341
           7         5.4  0.00422454  0.00487765  0.00284799
           7        5.48   0.0099537  0.00605159  0.00265869
           7        5.56  0.00642361  0.00992063   0.0053409
           7        5.64  0.00694444  0.00491898  0.00250718
           7        5.72  0.00162037  0.00851521  0.00495371
           7         5.8  0.00144676  0.00353836  0.00240552
           7        5.88  0.00173611  0.00062004 0.000255271
           7        5.96 0.000462963  0.00327381  0.00296014
           7        6.04 0.000462963  0.00399306  0.00362592
           7        6.12 0.000520833  0.00062004 0.000498329
           7         6.2 0.000578704 9.92063e-05 7.55119e-05
           7        6.28   0.0126736  0.00183532  0.00167254
           7        6.36    0.010706  0.00155423  0.00141233
           7        6.44  0.00954861  0.00306713  0.00182591
           7        6.52  0.00653935  0.00465443  0.00338153
           7         6.6  0.00185185  0.00506779  0.00435897
           7        6.68           0  0.00147983  0.00133468
           7        6.76           0  0.00646495  0.00505641
           7        6.84           0  0.00450562  0.00368759
           7        6.92           0 7.44048e-05 6.88854e-05
           7           7           0 0.000124008 0.000114809
           7        7.08           0 0.000330688 0.000306157
           7        7.16           0           0           0
           7        7.24           0           0           0
           7        7.32           0           0           0
           7         7.4           0           0           0
           7        7.48           0           0           0
           7        7.56           0           0           0
           7        7.64           0           0           0
           7        7.72           0           0           0
           7         7.8           0           0           0
           7        7.88           0           0           0
           7        7.96           0           0           0

           8        0.04           0           0           0
           8        0.12           0 0.000962095 0.000847123
           8         0.2           0  0.00215567 0.000997097
           8        0.28   0.0133681  0.00601128  0.00278445
           8        0.36   0.0107639   0.0241319  0.00651885
           8        0.44   0.0633681   0.0445023   0.0129061
           8        0.52    0.133681   0.0619647   0.0144583
           8         0.6   0.0484375   0.0791233   0.0163336
           8        0.68   0.0898148    0.112059   0.0136492
           8        0.76    0.164178    0.131887   0.0270146
           8        0.84    0.123032    0.106677   0.0144001
           8        0.92    0.141435    0.101584   0.0131341
           8           1    0.166435    0.178552   0.0191924
           8        1.08    0.127488    0.251013   0.0361739
           8        1.16    0.347685    0.297092   0.0418924
           8        1.24    0.419039    0.327177   0.0401427
           8        1.32    0.366146    0.359737   0.0336968
           8         1.4    0.237905    0.299016   0.0281952
           8        1.48    0.281308    0.314287   0.0371786
           8        1.56    0.288657    0.279557   0.0184594
           8        1.64    0.295139    0.350072   0.0257041
           8        1.72     0.31412    0.366001   0.0406843
           8         1.8    0.321701    0.322172   0.0251997
           8        1.88    0.487095    0.427242   0.0220954
           8        1.96    0.552662    0.435004   0.0400296
           8        2.04    0.464583    0.427865   0.0565378
           8        2.12    0.517535    0.431619   0.0404008
           8         2.2    0.379572    0.373973   0.0190508
           8        2.28    0.285938    0.325926   0.0206252
           8        2.36    0.277951    0.381474   0.0313432
           8        2.44    0.251736    0.413173    0.037038
           8        2.52     0.28397    0.407588   0.0394108
           8         2.6    0.429745    0.401563   0.0205093
           8        2.68    0.368634    0.337536   0.0293821
           8        2.76    0.235359    0.337211   0.0285755
           8        2.84    0.413426     0.34213   0.0244678
           8        2.92    0.213426    0.288093   0.0156905
           8           3    0.349653    0.277235   0.0217534
           8        3.08    0.182292    0.260822   0.0272812
           8        3.16    0.275521    0.301497   0.0181242
           8        3.24     0.40787    0.240914   0.0294433
           8        3.32    0.164178    0.247157   0.0183564
           8         3.4     0.14809    0.148488   0.0199713
           8        3.48   0.0992477    0.125644   0.0140319
           8        3.56    0.130324    0.153863   0.0159142
           8        3.64    0.103125     0.14213   0.0175477
           8        3.72   0.0791088   0.0961806   0.0168186
           8         3.8    0.127604    0.111502   0.0197208
           8        3.88    0.185648    0.134361   0.0252668
           8        3.96    0.132813    0.118576   0.0122983
           8        4.04    0.142535    0.110221   0.0163637
           8        4.12    0.123322    0.094958  0.00985201
           8         4.2    0.149016   0.0983869   0.0188998
           8        4.28   0.0714699   0.0820313   0.0133015
           8        4.36   0.0445602   0.0383319  0.00565163
           8        4.44   0.0795139   0.0410663   0.0105594
           8        4.52   0.0892361   0.0590133   0.0183365
           8         4.6   0.0418403   0.0285735  0.00654988
           8        4.68    0.179456   0.0491247     0.02006
           8        4.76   0.0386574    0.030816  0.00967805
           8        4.84   0.0201389   0.0253545  0.00783702
           8        4.92  0.00763889    0.016399  0.00703246
           8           5  0.00295139    0.019553  0.00780505
           8        5.08  0.00364583   0.0152922  0.00527866
           8        5.16  0.00399306    0.010583  0.00345794
           8        5.24 0.000231481  0.00328414  0.00119503
           8        5.32 0.000231481  0.00627894   0.0029929
           8         5.4 0.000231481  0.00429687  0.00255052
           8        5.48 0.000231481  0.00532407  0.00242385
           8        5.56 0.000289352  0.00871672  0.00480706
           8        5.64           0  0.00430411  0.00226793
           8        5.72           0  0.00745081  0.00444738
           8         5.8           0  0.00309606  0.00214511
           8        5.88           0 0.000542535 0.000234834
           8        5.96           0  0.00286458  0.00261825
           8        6.04           0  0.00349392  0.00320685
           8        6.12           0 0.000542535 0.000442024
           8         6.2           0 8.68056e-05 6.70835e-05
           8        6.28           0   0.0016059  0.00147912
           8        6.36           0  0.00135995  0.00124908
           8        6.44           0  0.00268374  0.00163743
           8        6.52           0  0.00407263  0.00300848
           8         6.6           0  0.00443432  0.00385985
           8        6.68           0  0.00129485  0.00118059
           8        6.76           0  0.00565683  0.00448847
           8        6.84           0  0.00394242  0.00326936
           8        6.92           0 6.51042e-05 6.08994e-05
           8           7           0 0.000108507 0.000101499
           8        7.08           0 0.000289352 0.000270664
           8        7.16           0           0           0
           8        7.24           0           0           0
           8        7.32           0           0           0
           8         7.4           0           0           0
           8        7.48           0           0           0
           8        7.56           0           0           0
           8        7.64           0           0           0
           8        7.72           0           0           0
           8         7.8           0           0           0
           8        7.88           0           0           0
           8        7.96           0           0           0

           9        0.04           0           0           0
           9        0.12           0 0.000855195 0.000759713
           9         0.2           0  0.00191615 0.000914624
           9        0.28 0.000289352  0.00537551  0.00254661
           9        0.36  0.00491898   0.0219972  0.00613413
           9        0.44   0.0795139   0.0483925   0.0120441
           9        0.52   0.0484375   0.0604617   0.0129297
           9         0.6   0.0513889   0.0760417   0.0148066
           9        0.68   0.0706597    0.107459   0.0128844
           9        0.76   0.0646991    0.124421   0.0250232
           9        0.84    0.104861    0.106475   0.0128015
           9        0.92    0.159606    0.108031   0.0131622
           9           1    0.144502    0.174769   0.0174288
           9        1.08    0.144676    0.239198   0.0340295
           9        1.16    0.332292    0.301003   0.0374198
           9        1.24    0.253819    0.319026   0.0365005
           9        1.32    0.363079    0.360108   0.0299547
           9         1.4    0.368808    0.306771    0.026107
           9        1.48    0.255787    0.307787    0.033611
           9        1.56    0.252836    0.276588   0.0166455
           9        1.64    0.222512    0.335899   0.0264688
           9        1.72    0.524306    0.383591   0.0397848
           9         1.8    0.414062    0.332382   0.0243806
           9        1.88    0.393981    0.423547    0.019947
           9        1.96    0.434086    0.434902    0.035582
           9        2.04    0.527778    0.438966   0.0513342
           9        2.12    0.394907     0.42754   0.0361171
           9         2.2    0.444444    0.381803   0.0184733
           9        2.28    0.396065    0.333719   0.0197511
           9        2.36    0.440046    0.387982   0.0285282
           9        2.44    0.274132    0.397724   0.0360007
           9        2.52    0.250637    0.390149   0.0386983
           9         2.6    0.483507    0.410667   0.0201504
           9        2.68    0.357812    0.339789   0.0262037
           9        2.76    0.386227    0.342657   0.0259143
           9        2.84    0.352836    0.343319   0.0217781
           9        2.92     0.38559    0.298926   0.0172869
           9           3    0.338484    0.284041   0.0203731
           9        3.08    0.377604    0.273798   0.0271611
           9        3.16    0.278762    0.298971   0.0162855
           9        3.24    0.288715    0.246226   0.0266466
           9        3.32    0.150926    0.236465   0.0191797
           9         3.4   0.0614583    0.138818   0.0199565
           9        3.48   0.0756366    0.120087   0.0135282
           9        3.56    0.154745    0.153961   0.0141462
           9        3.64   0.0629051    0.133327   0.0176684
           9        3.72    0.115104   0.0982832   0.0150807
           9         3.8   0.0697338    0.106861   0.0180674
           9        3.88   0.0686343    0.127058   0.0234911
           9        3.96   0.0903935    0.115445   0.0113235
           9        4.04    0.121701    0.111497   0.0145951
           9        4.12    0.209549     0.10769    0.014859
           9         4.2    0.170023    0.106346   0.0183997
           9        4.28   0.0478588   0.0782343   0.0123536
           9        4.36   0.0145833   0.0356932  0.00560593
           9        4.44    0.051794   0.0422582  0.00945313
           9        4.52   0.0414931   0.0570666   0.0164021
           9         4.6   0.0719907   0.0333976  0.00738807
           9        4.68    0.040625   0.0481803   0.0178533
           9        4.76   0.0266782   0.0303562  0.00861362
           9        4.84   0.0466435   0.0277199  0.00731452
           9        4.92   0.0435185   0.0194123  0.00686636
           9           5   0.0657407   0.0246849  0.00845838
           9        5.08   0.0252315   0.0163966  0.00480627
           9        5.16  0.00636574   0.0101145  0.00310531
           9        5.24           0  0.00291924  0.00111657
           9        5.32           0  0.00558128  0.00274047
           9         5.4           0  0.00381944  0.00231138
           9        5.48           0  0.00473251  0.00222555
           9        5.56           0   0.0077482  0.00436942
           9        5.64           0  0.00382587  0.00206574
           9        5.72           0  0.00662294  0.00402954
           9         5.8           0  0.00275206  0.00193415
           9        5.88           0 0.000482253  0.00021634
           9        5.96           0   0.0025463   0.0023466
           9        6.04           0  0.00310571  0.00287393
           9        6.12           0 0.000482253    0.000397
           9         6.2           0 7.71605e-05 6.03191e-05
           9        6.28           0  0.00142747  0.00132549
           9        6.36           0  0.00120885   0.0011194
           9        6.44           0  0.00238555  0.00148239
           9        6.52           0  0.00362011  0.00270802
           9         6.6           0  0.00394162  0.00346228
           9        6.68           0  0.00115098  0.00105815
           9        6.76           0  0.00502829  0.00403352
           9        6.84           0  0.00350437   0.0029353
           9        6.92           0 5.78704e-05 5.45607e-05
           9           7           0 9.64506e-05 9.09345e-05
           9        7.08           0 0.000257202 0.000242492
           9        7.16           0           0           0
           9        7.24           0           0           0
           9        7.32           0           0           0
           9         7.4           0           0           0
           9        7.48           0           0           0
           9        7.56           0           0           0
           9        7.64           0           0           0
           9        7.72           0           0           0
           9         7.8           0           0           0
           9        7.88           0           0           0
           9        7.96           0           0           0

          10        0.04 0.000231481 2.31481e-05 2.19603e-05
          10        0.12 0.000405093 0.000810185 0.000685074
          10         0.2 0.000405093  0.00176505 0.000835551
          10        0.28  0.00127315  0.00496528  0.00232476
          10        0.36   0.0210648   0.0219039  0.00552142
          10        0.44    0.023669   0.0459201   0.0110906
          10        0.52    0.123437   0.0667593   0.0130808
          10         0.6   0.0515625   0.0735938   0.0135268
          10        0.68     0.12934    0.109647   0.0117803
          10        0.76    0.158449    0.127824   0.0227511
          10        0.84    0.128067    0.108634    0.011702
          10        0.92    0.131308    0.110359   0.0120501
          10           1    0.107523    0.168044   0.0169336
          10        1.08    0.203935    0.235671   0.0308087
          10        1.16    0.387674     0.30967    0.034667
          10        1.24    0.320313    0.319155   0.0328507
          10        1.32    0.372685    0.361366   0.0269856
          10         1.4    0.224884    0.298582   0.0247472
          10        1.48     0.29375    0.306383   0.0302792
          10        1.56    0.386921    0.287622   0.0182753
          10        1.64    0.484433    0.350752   0.0276775
          10        1.72    0.364236    0.381655   0.0358534
          10         1.8    0.302951    0.329439   0.0221194
          10        1.88    0.349826    0.416175   0.0192665
          10        1.96    0.451736    0.436586   0.0320636
          10        2.04    0.347917    0.429861   0.0470013
          10        2.12    0.290567    0.413843   0.0350065
          10         2.2    0.365741    0.380197   0.0166956
          10        2.28    0.300752    0.330422    0.018049
          10        2.36    0.438484    0.393032   0.0261186
          10        2.44    0.447975    0.402749   0.0327495
          10        2.52     0.32309    0.383443   0.0354047
          10         2.6     0.32662    0.402263   0.0198108
          10        2.68    0.468808    0.352691   0.0265704
          10        2.76    0.386574    0.347049   0.0236921
          10        2.84    0.230324     0.33202   0.0223401
          10        2.92    0.293692    0.298403   0.0155661
          10           3    0.180613    0.273698    0.020796
          10        3.08    0.344039    0.280822    0.025337
          10        3.16    0.260069    0.295081   0.0151145
          10        3.24    0.151968      0.2368   0.0255948
          10        3.32    0.223553    0.235174   0.0173051
          10         3.4    0.133854    0.138322    0.017967
          10        3.48    0.132639    0.121343   0.0122335
          10        3.56    0.232523    0.161817   0.0147527
          10        3.64    0.177257     0.13772   0.0164387
          10        3.72    0.137963    0.102251    0.014085
          10         3.8    0.193692    0.115544   0.0182282
          10        3.88    0.129688    0.127321   0.0211434
          10        3.96    0.116319    0.115532   0.0101915
          10        4.04    0.138715    0.114219    0.013387
          10        4.12   0.0576389    0.102685   0.0141911
          10         4.2   0.0417245   0.0998843   0.0176581
          10        4.28   0.0666667   0.0770775   0.0111723
          10        4.36   0.0626157   0.0383854  0.00565499
          10        4.44   0.0962384   0.0476563  0.00993014
          10        4.52   0.0153356   0.0528935   0.0152836
          10         4.6   0.0810185   0.0381597  0.00803881
          10        4.68   0.0504051   0.0484028   0.0160694
          10        4.76    0.115972   0.0389178    0.011228
          10        4.84   0.0305556   0.0280035  0.00658856
          10        4.92   0.0167824   0.0191493  0.00618476
          10           5  0.00503472   0.0227199  0.00783747
          10        5.08  0.00283565   0.0150405  0.00451291
          10        5.16  0.00381944  0.00948495  0.00285788
          10        5.24  0.00295139  0.00292245  0.00100492
          10        5.32   0.0132523  0.00634838  0.00257154
          10         5.4   0.0141782  0.00485532  0.00230069
          10        5.48  0.00792824  0.00505208  0.00202581
          10        5.56   0.0145833  0.00843171  0.00398558
          10        5.64  0.00601852  0.00404514  0.00187077
          10        5.72 0.000925926  0.00605324  0.00366664
          10         5.8           0  0.00247685  0.00176021
          10        5.88           0 0.000434028 0.000200009
          10        5.96           0  0.00229167  0.00212571
          10        6.04           0  0.00279514  0.00260327
          10        6.12           0 0.000434028 0.000360217
          10         6.2           0 6.94444e-05 5.47785e-05
          10        6.28           0  0.00128472  0.00120061
          10        6.36           0  0.00108796  0.00101396
          10        6.44           0  0.00214699  0.00135321
          10        6.52           0   0.0032581  0.00246129
          10         6.6           0  0.00354745  0.00313841
          10        6.68           0  0.00103588  0.00095857
          10        6.76           0  0.00452546  0.00366138
          10        6.84           0  0.00315394  0.00266261
          10        6.92           0 5.20833e-05 4.94106e-05
          10           7           0 8.68056e-05  8.2351e-05
          10        7.08           0 0.000231481 0.000219603
          10        7.16           0           0           0
          10        7.24           0           0           0
          10        7.32           0           0           0
          10         7.4           0           0           0
          10        7.48           0           0           0
          10        7.56           0           0           0
          10        7.64           0           0           0
          10        7.72           0           0           0
          10         7.8           0           0           0
          10        7.88           0           0           0
          10        7.96           0           0           0

          11        0.04           0 2.10438e-05 2.00644e-05
          11        0.12 0.000115741 0.000747054 0.000625696
          11         0.2 0.000173611  0.00162037 0.000772015
          11        0.28  0.00347222  0.00482955  0.00211738
          11        0.36   0.0153935   0.0213121   0.0050511
          11        0.44   0.0259259   0.0441025   0.0102302
          11        0.52   0.0423611   0.0645412   0.0120782
          11         0.6   0.0244792   0.0691288   0.0130131
          11        0.68   0.0774306    0.106718   0.0110675
          11        0.76    0.229109    0.137032   0.0224689
          11        0.84    0.287731    0.124916   0.0188192
          11        0.92     0.19537    0.118087   0.0132023
          11           1    0.182118    0.169323   0.0154424
          11        1.08     0.29022     0.24063   0.0284042
          11        1.16    0.341146    0.312532   0.0316334
          11        1.24    0.282407    0.315814   0.0300337
          11        1.32    0.255035    0.351699   0.0262066
          11         1.4    0.255093    0.294629   0.0228111
          11        1.48    0.377141    0.312816   0.0282016
          11        1.56    0.404167    0.298217   0.0194441
          11        1.64    0.272743    0.343661   0.0260541
          11        1.72    0.324421    0.376452   0.0329693
          11         1.8    0.323669    0.328914   0.0201148
          11        1.88    0.428067    0.417256   0.0175453
          11        1.96    0.384433    0.431844   0.0294971
          11        2.04    0.414641    0.428477   0.0427488
          11        2.12    0.345602    0.407639   0.0323691
          11         2.2    0.302141    0.373101   0.0166175
          11        2.28    0.410706    0.337721   0.0178228
          11        2.36    0.380671    0.391909   0.0237683
          11        2.44    0.407176    0.403151   0.0297747
          11        2.52     0.25816    0.372054   0.0339687
          11         2.6    0.424363    0.404272   0.0181114
          11        2.68     0.32147    0.349853    0.024306
          11        2.76    0.386921    0.350673   0.0218138
          11        2.84    0.353704    0.333991    0.020396
          11        2.92    0.248785    0.293892   0.0147901
          11           3    0.400694    0.285243   0.0218767
          11        3.08    0.343519    0.286521    0.023666
          11        3.16      0.2261     0.28881    0.014985
          11        3.24    0.212731    0.234612   0.0233613
          11        3.32    0.185764    0.230682   0.0163045
          11         3.4    0.124884      0.1371   0.0163751
          11        3.48   0.0758102    0.117203   0.0118009
          11        3.56   0.0947338    0.155719   0.0146178
          11        3.64    0.146991    0.138563   0.0149658
          11        3.72     0.11684    0.103577   0.0128668
          11         3.8    0.233218    0.126242   0.0194586
          11        3.88    0.176042     0.13175   0.0196798
          11        3.96    0.108275    0.114873  0.00928631
          11        4.04   0.0442708     0.10786   0.0135966
          11        4.12    0.067419   0.0994792   0.0132582
          11         4.2   0.0739005   0.0975221   0.0162101
          11        4.28   0.0825231   0.0775726   0.0101676
          11        4.36   0.0770255   0.0418981  0.00613566
          11        4.44   0.0689236   0.0495896   0.0092137
          11        4.52   0.0308449   0.0508891    0.014025
          11         4.6   0.0300926   0.0374263  0.00734138
          11        4.68   0.0488426   0.0484428   0.0146086
          11        4.76   0.0555556   0.0404303   0.0103087
          11        4.84   0.0432292   0.0293876  0.00613327
          11        4.92 0.000462963   0.0174505  0.00585116
          11           5 0.000578704   0.0207071  0.00737892
          11        5.08    0.050463   0.0182607  0.00512433
          11        5.16   0.0300926   0.0113584  0.00315287
          11        5.24  0.00659722  0.00325652 0.000967501
          11        5.32  0.00434028  0.00616582  0.00234424
          11         5.4  0.00150463  0.00455072   0.0021116
          11        5.48 0.000925926  0.00467698  0.00187605
          11        5.56   0.0199653  0.00948022  0.00375865
          11        5.64  0.00451389  0.00408775  0.00170119
          11        5.72    0.023669  0.00765467  0.00366638
          11         5.8  0.00752315  0.00293561  0.00165889
          11        5.88  0.00457176 0.000810185  0.00040211
          11        5.96           0  0.00208333  0.00194265
          11        6.04           0  0.00254104  0.00237898
          11        6.12           0 0.000394571 0.000329624
          11         6.2           0 6.31313e-05 5.01611e-05
          11        6.28           0  0.00116793  0.00109713
          11        6.36           0 0.000989057 0.000926597
          11        6.44           0  0.00195181  0.00124419
          11        6.52           0  0.00296191  0.00225529
          11         6.6           0  0.00322496  0.00286962
          11        6.68           0 0.000941709 0.000876041
          11        6.76           0  0.00411406  0.00335156
          11        6.84           0  0.00286721  0.00243594
          11        6.92           0 4.73485e-05  4.5145e-05
          11           7           0 7.89141e-05 7.52417e-05
          11        7.08           0 0.000210438 0.000200644
          11        7.16           0           0           0
          11        7.24           0           0           0
          11        7.32           0           0           0
          11         7.4           0           0           0
          11        7.48           0           0           0
          11        7.56           0           0           0
          11        7.64           0           0           0
          11        7.72           0           0           0
          11         7.8           0           0           0
          11        7.88           0           0           0
          11        7.96           0           0           0

          12        0.04           0 1.92901e-05 1.84689e-05
          12        0.12           0 0.000684799 0.000576644
          12         0.2 0.000115741  0.00149498 0.000717791
          12        0.28 0.000520833  0.00447049  0.00197114
          12        0.36   0.0885995   0.0269194  0.00708943
          12        0.44   0.0256944   0.0425685  0.00949198
          12        0.52   0.0362269   0.0621817   0.0112998
          12         0.6   0.0850116   0.0704524   0.0119958
          12        0.68    0.082581    0.104707   0.0103264
          12        0.76    0.192187    0.141628   0.0210614
          12        0.84    0.259549    0.136135   0.0203219
          12        0.92    0.142361     0.12011   0.0122561
          12           1     0.21412    0.173057   0.0145998
          12        1.08    0.258044    0.242081   0.0260742
          12        1.16    0.235012    0.306072   0.0296495
          12        1.24    0.203472    0.306453   0.0289532
          12        1.32    0.414583     0.35694    0.024541
          12         1.4    0.363484    0.300367   0.0216198
          12        1.48    0.241262    0.306853   0.0264743
          12        1.56    0.277546    0.296494   0.0178999
          12        1.64    0.318056    0.341527   0.0239701
          12        1.72    0.359491    0.375039   0.0302522
          12         1.8    0.398032    0.334674   0.0192456
          12        1.88     0.40463    0.416204   0.0161147
          12        1.96    0.296817    0.420592   0.0291062
          12        2.04    0.435995    0.429104    0.039191
          12        2.12    0.423322    0.408946   0.0296981
          12         2.2    0.350637    0.371229   0.0153378
          12        2.28    0.501505     0.35137   0.0209208
          12        2.36    0.418981    0.394165   0.0218944
          12        2.44    0.356308    0.399248   0.0275482
          12        2.52    0.364988    0.371465    0.031143
          12         2.6    0.432581    0.406631    0.016755
          12        2.68    0.317535     0.34716   0.0224292
          12        2.76    0.214931    0.339361   0.0227406
          12        2.84    0.298495    0.331033   0.0189096
          12        2.92    0.272164    0.292081    0.013668
          12           3    0.330613    0.289024   0.0203777
          12        3.08    0.200521    0.279355   0.0227531
          12        3.16    0.157986    0.277908   0.0172521
          12        3.24    0.288426    0.239096   0.0218407
          12        3.32    0.147164    0.223722   0.0163639
          12         3.4    0.137211    0.137109   0.0150105
          12        3.48     0.21412     0.12528    0.013297
          12        3.56    0.158044    0.155912   0.0134009
          12        3.64    0.124769    0.137413   0.0137627
          12        3.72    0.138137    0.106457   0.0121126
          12         3.8    0.102083    0.124228   0.0179409
          12        3.88    0.108565    0.129818   0.0181344
          12        3.96   0.0821181    0.112143  0.00890457
          12        4.04    0.157407    0.111989   0.0130755
          12        4.12   0.0652199   0.0966242   0.0124569
          12         4.2    0.081713   0.0962047   0.0149127
          12        4.28    0.104398   0.0798081  0.00956285
          12        4.36    0.156771   0.0514709   0.0107533
          12        4.44    0.168461   0.0594956   0.0126997
          12        4.52    0.105093   0.0554061   0.0135641
          12         4.6   0.0969907     0.04239  0.00823848
          12        4.68   0.0295139   0.0468654   0.0134761
          12        4.76   0.0177662   0.0385417  0.00962107
          12        4.84  0.00219907   0.0271219  0.00602614
          12        4.92  0.00138889   0.0161121  0.00551453
          12           5  0.00381944   0.0192998  0.00689691
          12        5.08   0.0015625   0.0168692  0.00488259
          12        5.16 0.000578704   0.0104601  0.00301539
          12        5.24 0.000520833  0.00302855  0.00091334
          12        5.32  0.00260417  0.00586902  0.00216759
          12         5.4  0.00364583  0.00447531  0.00193698
          12        5.48  0.00271991  0.00451389  0.00172679
          12        5.56 0.000868056  0.00876254  0.00351328
          12        5.64  0.00324074  0.00401717  0.00156088
          12        5.72   0.0109954  0.00793306   0.0033714
          12         5.8     0.00625  0.00321181  0.00154347
          12        5.88  0.00167824 0.000882523 0.000375051
          12        5.96           0  0.00190972   0.0017885
          12        6.04           0  0.00232928  0.00219013
          12        6.12           0  0.00036169 0.000303791
          12         6.2           0 5.78704e-05 4.62561e-05
          12        6.28           0   0.0010706  0.00101001
          12        6.36           0 0.000906636 0.000853038
          12        6.44           0  0.00178916  0.00115109
          12        6.52           0  0.00271508  0.00208081
          12         6.6           0  0.00295621  0.00264304
          12        6.68           0 0.000863233 0.000806545
          12        6.76           0  0.00377122  0.00308975
          12        6.84           0  0.00262828  0.00224463
          12        6.92           0 4.34028e-05  4.1555e-05
          12           7           0  7.2338e-05 6.92583e-05
          12        7.08           0 0.000192901 0.000184689
          12        7.16           0           0           0
          12        7.24           0           0           0
          12        7.32           0           0           0
          12         7.4           0           0           0
          12        7.48           0           0           0
          12        7.56           0           0           0
          12        7.64           0           0           0
          12        7.72           0           0           0
          12         7.8           0           0           0
          12        7.88           0           0           0
          12        7.96           0           0           0

          13        0.04           0 1.78063e-05 1.71077e-05
          13        0.12 0.000115741 0.000641026 0.000533945
          13         0.2  0.00121528  0.00147347 0.000662898
          13        0.28  0.00162037  0.00425125  0.00183166
          13        0.36  0.00428241   0.0251781  0.00675456
          13        0.44    0.027662   0.0414218  0.00883082
          13        0.52   0.0431713   0.0607194   0.0105248
          13         0.6    0.124248   0.0745905   0.0117652
          13        0.68   0.0835069    0.103076  0.00965993
          13        0.76     0.11985    0.139953   0.0195078
          13        0.84    0.171701    0.138871   0.0189419
          13        0.92    0.152951    0.122636   0.0115708
          13           1    0.193692    0.174644   0.0135627
          13        1.08    0.143056    0.234464   0.0251566
          13        1.16    0.196181    0.297618   0.0285484
          13        1.24    0.220949    0.299875   0.0274629
          13        1.32    0.265278    0.349889   0.0236445
          13         1.4    0.471644    0.313542   0.0236327
          13        1.48    0.403183    0.314263   0.0254537
          13        1.56    0.356424    0.301104   0.0171063
          13        1.64    0.313947    0.339405     0.02222
          13        1.72    0.566667    0.389779    0.031311
          13         1.8    0.545891    0.350921    0.023649
          13        1.88    0.389005    0.414111   0.0150103
          13        1.96    0.310706    0.412139   0.0280679
          13        2.04    0.410243    0.427653   0.0362031
          13        2.12    0.570486    0.421372   0.0299005
          13         2.2    0.547743    0.384807   0.0192517
          13        2.28    0.553299    0.366903   0.0244059
          13        2.36    0.343866    0.390296   0.0205493
          13        2.44    0.252951    0.387994   0.0276322
          13        2.52    0.301042    0.366048   0.0292148
          13         2.6    0.208218    0.391368   0.0213127
          13        2.68    0.294097    0.343078    0.021072
          13        2.76    0.196296    0.328356   0.0235038
          13        2.84    0.140104    0.316346   0.0224452
          13        2.92    0.207755    0.285595   0.0140719
          13           3    0.181655    0.280765   0.0204154
          13        3.08    0.215509    0.274444   0.0215264
          13        3.16    0.321528    0.281263    0.016248
          13        3.24    0.245255     0.23957   0.0201658
          13        3.32    0.127141    0.216293   0.0167067
          13         3.4    0.202431    0.142134   0.0146728
          13        3.48    0.148206    0.127043   0.0123906
          13        3.56    0.175174    0.157394   0.0124517
          13        3.64    0.143692    0.137896   0.0127125
          13        3.72    0.113021    0.106962   0.0111914
          13         3.8    0.114005    0.123442    0.016578
          13        3.88    0.165046    0.132528   0.0169407
          13        3.96    0.141898    0.114432  0.00850869
          13        4.04    0.127431    0.113177   0.0121235
          13        4.12    0.213889    0.105645   0.0143989
          13         4.2    0.214931    0.105337   0.0163243
          13        4.28    0.146412   0.0849314   0.0101069
          13        4.36    0.107176   0.0557559    0.010746
          13        4.44   0.0341435   0.0575454   0.0118716
          13        4.52   0.0188079   0.0525908   0.0128095
          13         4.6  0.00231481   0.0393073  0.00816115
          13        4.68   0.0183449   0.0446715   0.0126168
          13        4.76   0.0202546    0.037135  0.00898323
          13        4.84  0.00885417   0.0257167  0.00572409
          13        4.92   0.0307292   0.0172365   0.0052037
          13           5   0.0100694   0.0185897  0.00640282
          13        5.08  0.00329861   0.0158253  0.00461725
          13        5.16           0  0.00965545  0.00288879
          13        5.24   0.0391204  0.00580484  0.00279744
          13        5.32   0.0190972  0.00688657  0.00222692
          13         5.4    0.050463  0.00801282  0.00384035
          13        5.48  0.00358796  0.00444266  0.00159543
          13        5.56  0.00347222  0.00835559  0.00326651
          13        5.64           0  0.00370816  0.00147109
