#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
        2999    -3.77434    -3.77678 9.15106e-05
        3000    -3.77421    -3.77678 9.14841e-05
        3001    -3.77365    -3.77678 9.14596e-05
        3002    -3.77355    -3.77677 9.14354e-05
        3003    -3.77317    -3.77677 9.14129e-05
        3004    -3.77295    -3.77677 9.13913e-05
        3005    -3.77274    -3.77677 9.13707e-05
        3006    -3.77286    -3.77677 9.13496e-05
        3007    -3.77253    -3.77677 9.13301e-05
        3008    -3.77343    -3.77677 9.13065e-05
        3009    -3.77328    -3.77677 9.12835e-05
        3010    -3.77329    -3.77676 9.12605e-05
        3011    -3.77317    -3.77676  9.1238e-05
        3012    -3.77291    -3.77676 9.12167e-05
        3013    -3.77283    -3.77676 9.11957e-05
        3014    -3.77246    -3.77676 9.11767e-05
        3015    -3.77256    -3.77676 9.11571e-05
        3016    -3.77299    -3.77676 9.11354e-05
        3017    -3.77314    -3.77676 9.11131e-05
        3018    -3.77377    -3.77675 9.10883e-05
        3019    -3.77383    -3.77675 9.10632e-05
        3020    -3.77437    -3.77675 9.10365e-05
        3021     -3.7745    -3.77675 9.10094e-05
        3022     -3.7748    -3.77675 9.09816e-05
        3023    -3.77514    -3.77675 9.09531e-05
        3024    -3.77535    -3.77675 9.09242e-05
        3025    -3.77575    -3.77675 9.08947e-05
        3026    -3.77663    -3.77675 9.08647e-05
        3027    -3.77661    -3.77675 9.08347e-05
        3028    -3.77692    -3.77675 9.08047e-05
        3029    -3.77739    -3.77675 9.07749e-05
        3030     -3.7777    -3.77675 9.07455e-05
        3031    -3.77817    -3.77675 9.07168e-05
        3032    -3.77862    -3.77675  9.0689e-05
        3033    -3.77891    -3.77675 9.06619e-05
        3034    -3.77948    -3.77675 9.06364e-05
        3035    -3.78032    -3.77675 9.06142e-05
        3036    -3.78023    -3.77676 9.05916e-05
        3037      -3.781    -3.77676 9.05725e-05
        3038    -3.78114    -3.77676 9.05542e-05
        3039    -3.78078    -3.77676  9.0534e-05
        3040      -3.781    -3.77676  9.0515e-05
        3041    -3.78102    -3.77676 9.04961e-05
        3042    -3.78071    -3.77676 9.04756e-05
        3043    -3.78022    -3.77677  9.0453e-05
        3044    -3.77985    -3.77677  9.0429e-05
        3045    -3.77946    -3.77677 9.04036e-05
        3046    -3.77964    -3.77677 9.03789e-05
        3047    -3.77936    -3.77677 9.03532e-05
        3048    -3.77936    -3.77677 9.03276e-05
        3049     -3.7792    -3.77677 9.03015e-05
        3050    -3.77902    -3.77677 9.02749e-05
        3051    -3.77899    -3.77677 9.02482e-05
        3052    -3.77925    -3.77677 9.02223e-05
        3053     -3.7789    -3.77677 9.01955e-05
        3054    -3.77945    -3.77677 9.01702e-05
        3055    -3.77909    -3.77677 9.01439e-05
        3056    -3.77902    -3.77678 9.01174e-05
        3057    -3.77895    -3.77678 9.00907e-05
        3058    -3.77917    -3.77678 9.00647e-05
        3059    -3.77893    -3.77678  9.0038e-05
        3060    -3.77852    -3.77678 9.00104e-05
        3061    -3.77871    -3.77678 8.99832e-05
        3062    -3.77889    -3.77678 8.99564e-05
        3063    -3.77845    -3.77678 8.99287e-05
        3064    -3.77829    -3.77678 8.99007e-05
        3065    -3.77797    -3.77678 8.98722e-05
        3066    -3.77763    -3.77678 8.98433e-05
        3067    -3.77742    -3.77678 8.98143e-05
        3068    -3.77704    -3.77678  8.9785e-05
        3069    -3.77695    -3.77678 8.97558e-05
        3070    -3.77623    -3.77678 8.97267e-05
        3071    -3.77654    -3.77678 8.96976e-05
        3072    -3.77608    -3.77678 8.96686e-05
        3073    -3.77575    -3.77678 8.96401e-05
        3074    -3.77584    -3.77678 8.96114e-05
        3075    -3.77577    -3.77678 8.95829e-05
        3076    -3.77567    -3.77678 8.95545e-05
        3077     -3.7751    -3.77678 8.95271e-05
        3078    -3.77466    -3.77678 8.95006e-05
        3079    -3.77481    -3.77678 8.94738e-05
        3080    -3.77464    -3.77678 8.94475e-05
        3081    -3.77385    -3.77678 8.94235e-05
        3082    -3.77334    -3.77678 8.94014e-05
        3083    -3.77282    -3.77677 8.93817e-05
        3084    -3.77229    -3.77677 8.93645e-05
        3085     -3.7719    -3.77677 8.93495e-05
        3086    -3.77166    -3.77677 8.93359e-05
        3087    -3.77112    -3.77677 8.93257e-05
        3088    -3.77028    -3.77677 8.93214e-05
        3089    -3.77036    -3.77676 8.93166e-05
        3090       -3.77    -3.77676 8.93145e-05
        3091    -3.76921    -3.77676  8.9319e-05
        3092    -3.76859    -3.77676 8.93292e-05
        3093    -3.76847    -3.77675 8.93405e-05
        3094    -3.76869    -3.77675 8.93496e-05
        3095    -3.76821    -3.77675 8.93633e-05
        3096    -3.76765    -3.77675 8.93827e-05
        3097     -3.7673    -3.77674 8.94059e-05
        3098    -3.76719    -3.77674 8.94302e-05
        3099    -3.76716    -3.77674 8.94548e-05
        3100    -3.76737    -3.77673 8.94769e-05
        3101    -3.76737    -3.77673  8.9499e-05
        3102    -3.76762    -3.77673 8.95183e-05
        3103    -3.76796    -3.77672  8.9534e-05
        3104    -3.76839    -3.77672 8.95454e-05
        3105    -3.76875    -3.77672 8.95533e-05
        3106    -3.76917    -3.77672 8.95574e-05
        3107     -3.7695    -3.77671 8.95587e-05
        3108    -3.77002    -3.77671 8.95558e-05
        3109     -3.7707    -3.77671 8.95479e-05
        3110    -3.77154    -3.77671 8.95345e-05
        3111    -3.77237    -3.77671 8.95166e-05
        3112    -3.77272    -3.77671  8.9497e-05
        3113    -3.77348     -3.7767 8.94742e-05
        3114    -3.77359     -3.7767 8.94511e-05
        3115    -3.77379     -3.7767 8.94273e-05
        3116    -3.77438     -3.7767 8.94017e-05
        3117    -3.77507     -3.7767 8.93745e-05
        3118    -3.77493     -3.7767 8.93477e-05
        3119    -3.77564     -3.7767 8.93197e-05
        3120    -3.77555     -3.7767 8.92918e-05
        3121    -3.77556     -3.7767 8.92639e-05
        3122    -3.77553     -3.7767 8.92361e-05
        3123    -3.77547     -3.7767 8.92084e-05
        3124    -3.77523     -3.7767 8.91811e-05
        3125    -3.77528     -3.7767 8.91537e-05
        3126    -3.77546     -3.7767 8.91261e-05
        3127     -3.7755     -3.7767 8.90984e-05
        3128    -3.77568     -3.7767 8.90705e-05
        3129    -3.77587     -3.7767 8.90424e-05
        3130    -3.77621     -3.7767 8.90141e-05
        3131    -3.77627     -3.7767 8.89858e-05
        3132    -3.77648     -3.7767 8.89574e-05
        3133    -3.77671     -3.7767  8.8929e-05
        3134    -3.77635     -3.7767 8.89007e-05
        3135    -3.77676     -3.7767 8.88724e-05
        3136    -3.77687     -3.7767  8.8844e-05
        3137    -3.77714     -3.7767 8.88158e-05
        3138    -3.77666     -3.7767 8.87875e-05
        3139    -3.77664     -3.7767 8.87592e-05
        3140    -3.77677     -3.7767  8.8731e-05
        3141    -3.77674     -3.7767 8.87027e-05
        3142    -3.77656     -3.7767 8.86745e-05
        3143    -3.77652     -3.7767 8.86463e-05
        3144    -3.77647     -3.7767 8.86181e-05
        3145    -3.77655     -3.7767   8.859e-05
        3146    -3.77661     -3.7767 8.85618e-05
        3147    -3.77665     -3.7767 8.85337e-05
        3148    -3.77697     -3.7767 8.85056e-05
        3149    -3.77726     -3.7767 8.84777e-05
        3150    -3.77722     -3.7767 8.84498e-05
        3151    -3.77761     -3.7767 8.84222e-05
        3152    -3.77781     -3.7767 8.83948e-05
        3153    -3.77737     -3.7767  8.8367e-05
        3154    -3.77705     -3.7767 8.83391e-05
        3155    -3.77685     -3.7767 8.83111e-05
        3156    -3.77631     -3.7767 8.82832e-05
        3157    -3.77619     -3.7767 8.82554e-05
        3158    -3.77573     -3.7767  8.8228e-05
        3159    -3.77525     -3.7767 8.82012e-05
        3160    -3.77474     -3.7767 8.81755e-05
        3161    -3.77465     -3.7767   8.815e-05
        3162    -3.77394    -3.77669 8.81264e-05
        3163    -3.77382    -3.77669 8.81032e-05
        3164    -3.77307    -3.77669 8.80828e-05
        3165    -3.77262    -3.77669 8.80644e-05
        3166    -3.77246    -3.77669 8.80467e-05
        3167    -3.77199    -3.77669 8.80314e-05
        3168    -3.77137    -3.77669 8.80196e-05
        3169    -3.77076    -3.77668 8.80117e-05
        3170     -3.7706    -3.77668 8.80048e-05
        3171    -3.77001    -3.77668 8.80023e-05
        3172    -3.76913    -3.77668 8.80067e-05
        3173    -3.76856    -3.77668 8.80162e-05
        3174    -3.76818    -3.77667 8.80291e-05
        3175    -3.76812    -3.77667 8.80426e-05
        3176    -3.76734    -3.77667 8.80639e-05
        3177    -3.76719    -3.77666 8.80867e-05
        3178    -3.76693    -3.77666 8.81122e-05
        3179    -3.76625    -3.77666 8.81453e-05
        3180    -3.76652    -3.77666 8.81752e-05
        3181    -3.76638    -3.77665 8.82066e-05
        3182    -3.76598    -3.77665 8.82425e-05
        3183    -3.76623    -3.77665 8.82755e-05
        3184    -3.76592    -3.77664  8.8312e-05
        3185    -3.76641    -3.77664 8.83426e-05
        3186    -3.76635    -3.77664 8.83739e-05
        3187    -3.76678    -3.77663 8.84002e-05
        3188    -3.76696    -3.77663 8.84246e-05
        3189    -3.76732    -3.77663  8.8445e-05
        3190    -3.76773    -3.77662 8.84612e-05
        3191    -3.76818    -3.77662  8.8473e-05
        3192    -3.76852    -3.77662 8.84817e-05
        3193    -3.76903    -3.77662 8.84859e-05
        3194    -3.76942    -3.77661 8.84868e-05
        3195    -3.76954    -3.77661 8.84868e-05
        3196    -3.77074    -3.77661 8.84782e-05
        3197    -3.77089    -3.77661 8.84686e-05
        3198     -3.7712    -3.77661 8.84571e-05
        3199    -3.77166     -3.7766  8.8443e-05
        3200    -3.77228     -3.7766 8.84257e-05
        3201    -3.77258     -3.7766  8.8407e-05
        3202    -3.77303     -3.7766 8.83864e-05
        3203    -3.77361     -3.7766 8.83637e-05
        3204    -3.77387     -3.7766 8.83403e-05
        3205    -3.77487     -3.7766 8.83144e-05
        3206    -3.77462     -3.7766  8.8289e-05
        3207    -3.77496     -3.7766 8.82629e-05
        3208    -3.77587     -3.7766 8.82357e-05
        3209    -3.77614     -3.7766 8.82083e-05
        3210    -3.77638     -3.7766 8.81809e-05
        3211    -3.77688     -3.7766 8.81534e-05
        3212    -3.77705     -3.7766 8.81261e-05
        3213     -3.7772     -3.7766 8.80989e-05
        3214    -3.77716     -3.7766 8.80716e-05
        3215    -3.77739     -3.7766 8.80446e-05
        3216    -3.77729     -3.7766 8.80175e-05
        3217    -3.77702     -3.7766 8.79902e-05
        3218    -3.77717     -3.7766  8.7963e-05
        3219      -3.777     -3.7766 8.79358e-05
        3220    -3.77682     -3.7766 8.79085e-05
        3221    -3.77692     -3.7766 8.78813e-05
        3222    -3.77686     -3.7766 8.78541e-05
        3223    -3.77709     -3.7766 8.78269e-05
        3224     -3.7767     -3.7766 8.77997e-05
        3225    -3.77646     -3.7766 8.77725e-05
        3226    -3.77622     -3.7766 8.77454e-05
        3227    -3.77657     -3.7766 8.77182e-05
        3228    -3.77633     -3.7766  8.7691e-05
        3229    -3.77609     -3.7766  8.7664e-05
        3230     -3.7763     -3.7766 8.76369e-05
        3231    -3.77652     -3.7766 8.76098e-05
        3232     -3.7766     -3.7766 8.75827e-05
        3233    -3.77639     -3.7766 8.75556e-05
        3234    -3.77633     -3.7766 8.75286e-05
        3235    -3.77644     -3.7766 8.75015e-05
        3236    -3.77672     -3.7766 8.74745e-05
        3237    -3.77716     -3.7766 8.74477e-05
        3238    -3.77716     -3.7766 8.74208e-05
        3239    -3.77703     -3.7766 8.73939e-05
        3240    -3.77736     -3.7766 8.73673e-05
        3241    -3.77756     -3.7766 8.73408e-05
        3242    -3.77747     -3.7766 8.73143e-05
        3243      -3.778     -3.7766 8.72884e-05
        3244    -3.77809     -3.7766 8.72627e-05
        3245    -3.77818     -3.7766 8.72372e-05
        3246    -3.77799     -3.7766 8.72114e-05
        3247    -3.77841     -3.7766 8.71863e-05
        3248    -3.77824     -3.7766 8.71609e-05
        3249    -3.77837     -3.7766 8.71358e-05
        3250     -3.7788     -3.7766 8.71116e-05
        3251    -3.77864     -3.7766 8.70871e-05
        3252    -3.77847     -3.7766 8.70622e-05
        3253    -3.77816    -3.77661 8.70367e-05
        3254    -3.77829    -3.77661 8.70115e-05
        3255    -3.77843    -3.77661 8.69866e-05
        3256    -3.77886    -3.77661 8.69626e-05
        3257    -3.77898    -3.77661  8.6939e-05
        3258    -3.77939    -3.77661 8.69165e-05
        3259    -3.77889    -3.77661 8.68926e-05
        3260    -3.77883    -3.77661 8.68686e-05
        3261    -3.77875    -3.77661 8.68445e-05
        3262    -3.77911    -3.77661 8.68212e-05
        3263      -3.779    -3.77661 8.67977e-05
        3264    -3.77931    -3.77661  8.6775e-05
        3265    -3.77916    -3.77661  8.6752e-05
        3266    -3.77928    -3.77661 8.67292e-05
        3267    -3.77907    -3.77662  8.6706e-05
        3268    -3.77884    -3.77662 8.66821e-05
        3269    -3.77873    -3.77662  8.6658e-05
        3270    -3.77829    -3.77662  8.6633e-05
        3271    -3.77767    -3.77662 8.66071e-05
        3272    -3.77748    -3.77662  8.6581e-05
        3273    -3.77725    -3.77662 8.65548e-05
        3274    -3.77746    -3.77662 8.65287e-05
        3275    -3.77795    -3.77662 8.65033e-05
        3276    -3.77796    -3.77662 8.64778e-05
        3277     -3.7781    -3.77662 8.64526e-05
        3278    -3.77747    -3.77662 8.64266e-05
        3279    -3.77759    -3.77662 8.64008e-05
        3280    -3.77724    -3.77662 8.63746e-05
        3281    -3.77674    -3.77662 8.63483e-05
        3282    -3.77639    -3.77662  8.6322e-05
        3283     -3.7756    -3.77662 8.62963e-05
        3284    -3.77558    -3.77662 8.62706e-05
        3285    -3.77512    -3.77662 8.62456e-05
        3286     -3.7753    -3.77662 8.62202e-05
        3287     -3.7752    -3.77662 8.61951e-05
        3288    -3.77513    -3.77662 8.61701e-05
        3289    -3.77496    -3.77662 8.61453e-05
        3290    -3.77498    -3.77662 8.61206e-05
        3291     -3.7752    -3.77662 8.60955e-05
        3292    -3.77502    -3.77662 8.60707e-05
        3293    -3.77535    -3.77662 8.60454e-05
        3294    -3.77482    -3.77662  8.6021e-05
        3295    -3.77509    -3.77661 8.59962e-05
        3296    -3.77541    -3.77661 8.59709e-05
        3297    -3.77608    -3.77661 8.59449e-05
        3298    -3.77589    -3.77661 8.59192e-05
        3299    -3.77603    -3.77661 8.58933e-05
        3300     -3.7762    -3.77661 8.58674e-05
        3301    -3.77624    -3.77661 8.58414e-05
        3302    -3.77645    -3.77661 8.58154e-05
        3303    -3.77698    -3.77661 8.57895e-05
        3304    -3.77735    -3.77661 8.57639e-05
        3305    -3.77757    -3.77661 8.57384e-05
        3306    -3.77779    -3.77661 8.57132e-05
        3307    -3.77754    -3.77661 8.56877e-05
        3308    -3.77787    -3.77661 8.56627e-05
